#,Date-Time (PDT),Ch: 1 - Temperature   (°C ),Stopped,End of File
9110,06/17/2022 18:10:00,18.906,,
9111,06/17/2022 18:20:00,18.927,,
9112,06/17/2022 18:30:00,18.927,,
9113,06/17/2022 18:40:00,18.948,,
9114,06/17/2022 18:50:00,18.938,,
9115,06/17/2022 19:00:00,18.959,,
9116,06/17/2022 19:10:00,18.959,,
9117,06/17/2022 19:20:00,18.959,,
9118,06/17/2022 19:30:00,18.959,,
9119,06/17/2022 19:40:00,18.991,,
9120,06/17/2022 19:50:00,18.970,,
9121,06/17/2022 20:00:00,18.981,,
9122,06/17/2022 20:10:00,18.981,,
9123,06/17/2022 20:20:00,19.002,,
9124,06/17/2022 20:30:00,18.981,,
9125,06/17/2022 20:40:00,18.981,,
9126,06/17/2022 20:50:00,19.002,,
9127,06/17/2022 21:00:00,19.002,,
9128,06/17/2022 21:10:00,18.981,,
9129,06/17/2022 21:20:00,19.013,,
9130,06/17/2022 21:30:00,18.991,,
9131,06/17/2022 21:40:00,18.991,,
9132,06/17/2022 21:50:00,18.991,,
9133,06/17/2022 22:00:00,19.013,,
9134,06/17/2022 22:10:00,18.981,,
9135,06/17/2022 22:20:00,19.013,,
9136,06/17/2022 22:30:00,18.991,,
9137,06/17/2022 22:40:00,19.024,,
9138,06/17/2022 22:50:00,18.970,,
9139,06/17/2022 23:00:00,18.981,,
9140,06/17/2022 23:10:00,19.002,,
9141,06/17/2022 23:20:00,18.991,,
9142,06/17/2022 23:30:00,19.013,,
9143,06/17/2022 23:40:00,19.013,,
9144,06/17/2022 23:50:00,19.013,,
9145,06/18/2022 00:00:00,19.013,,
9146,06/18/2022 00:10:00,19.002,,
9147,06/18/2022 00:20:00,19.013,,
9148,06/18/2022 00:30:00,19.024,,
9149,06/18/2022 00:40:00,19.013,,
9150,06/18/2022 00:50:00,19.013,,
9151,06/18/2022 01:00:00,19.034,,
9152,06/18/2022 01:10:00,19.013,,
9153,06/18/2022 01:20:00,19.024,,
9154,06/18/2022 01:30:00,19.034,,
9155,06/18/2022 01:40:00,19.002,,
9156,06/18/2022 01:50:00,19.013,,
9157,06/18/2022 02:00:00,19.002,,
9158,06/18/2022 02:10:00,19.002,,
9159,06/18/2022 02:20:00,19.013,,
9160,06/18/2022 02:30:00,19.013,,
9161,06/18/2022 02:40:00,19.024,,
9162,06/18/2022 02:50:00,19.013,,
9163,06/18/2022 03:00:00,19.024,,
9164,06/18/2022 03:10:00,19.002,,
9165,06/18/2022 03:20:00,19.013,,
9166,06/18/2022 03:30:00,19.013,,
9167,06/18/2022 03:40:00,19.013,,
9168,06/18/2022 03:50:00,19.013,,
9169,06/18/2022 04:00:00,19.002,,
9170,06/18/2022 04:10:00,18.991,,
9171,06/18/2022 04:20:00,19.002,,
9172,06/18/2022 04:30:00,19.013,,
9173,06/18/2022 04:40:00,19.002,,
9174,06/18/2022 04:50:00,19.013,,
9175,06/18/2022 05:00:00,19.013,,
9176,06/18/2022 05:10:00,19.002,,
9177,06/18/2022 05:20:00,18.991,,
9178,06/18/2022 05:30:00,19.002,,
9179,06/18/2022 05:40:00,19.002,,
9180,06/18/2022 05:50:00,19.002,,
9181,06/18/2022 06:00:00,19.002,,
9182,06/18/2022 06:10:00,19.002,,
9183,06/18/2022 06:20:00,19.013,,
9184,06/18/2022 06:30:00,18.991,,
9185,06/18/2022 06:40:00,19.013,,
9186,06/18/2022 06:50:00,19.013,,
9187,06/18/2022 07:00:00,19.013,,
9188,06/18/2022 07:10:00,19.024,,
9189,06/18/2022 07:20:00,19.013,,
9190,06/18/2022 07:30:00,19.024,,
9191,06/18/2022 07:40:00,19.034,,
9192,06/18/2022 07:50:00,19.045,,
9193,06/18/2022 08:00:00,19.045,,
9194,06/18/2022 08:10:00,19.034,,
9195,06/18/2022 08:20:00,19.045,,
9196,06/18/2022 08:30:00,19.024,,
9197,06/18/2022 08:40:00,19.066,,
9198,06/18/2022 08:50:00,19.056,,
9199,06/18/2022 09:00:00,19.045,,
9200,06/18/2022 09:10:00,19.056,,
9201,06/18/2022 09:20:00,19.056,,
9202,06/18/2022 09:30:00,19.066,,
9203,06/18/2022 09:40:00,19.056,,
9204,06/18/2022 09:50:00,19.066,,
9205,06/18/2022 10:00:00,19.088,,
9206,06/18/2022 10:10:00,19.077,,
9207,06/18/2022 10:20:00,19.066,,
9208,06/18/2022 10:30:00,19.066,,
9209,06/18/2022 10:40:00,19.088,,
9210,06/18/2022 10:50:00,19.099,,
9211,06/18/2022 11:00:00,19.099,,
9212,06/18/2022 11:10:00,19.088,,
9213,06/18/2022 11:20:00,19.099,,
9214,06/18/2022 11:30:00,19.099,,
9215,06/18/2022 11:40:00,19.109,,
9216,06/18/2022 11:50:00,19.131,,
9217,06/18/2022 12:00:00,19.109,,
9218,06/18/2022 12:10:00,19.131,,
9219,06/18/2022 12:20:00,19.142,,
9220,06/18/2022 12:30:00,19.120,,
9221,06/18/2022 12:40:00,19.131,,
9222,06/18/2022 12:50:00,19.142,,
9223,06/18/2022 13:00:00,19.152,,
9224,06/18/2022 13:10:00,19.163,,
9225,06/18/2022 13:20:00,19.152,,
9226,06/18/2022 13:30:00,19.163,,
9227,06/18/2022 13:40:00,19.174,,
9228,06/18/2022 13:50:00,19.163,,
9229,06/18/2022 14:00:00,19.184,,
9230,06/18/2022 14:10:00,19.184,,
9231,06/18/2022 14:20:00,19.184,,
9232,06/18/2022 14:30:00,19.195,,
9233,06/18/2022 14:40:00,19.184,,
9234,06/18/2022 14:50:00,19.206,,
9235,06/18/2022 15:00:00,19.195,,
9236,06/18/2022 15:10:00,19.195,,
9237,06/18/2022 15:20:00,19.206,,
9238,06/18/2022 15:30:00,19.195,,
9239,06/18/2022 15:40:00,19.195,,
9240,06/18/2022 15:50:00,19.206,,
9241,06/18/2022 16:00:00,19.206,,
9242,06/18/2022 16:10:00,19.206,,
9243,06/18/2022 16:20:00,19.206,,
9244,06/18/2022 16:30:00,19.217,,
9245,06/18/2022 16:40:00,19.227,,
9246,06/18/2022 16:50:00,19.217,,
9247,06/18/2022 17:00:00,19.217,,
9248,06/18/2022 17:10:00,19.227,,
9249,06/18/2022 17:20:00,19.227,,
9250,06/18/2022 17:30:00,19.238,,
9251,06/18/2022 17:40:00,19.238,,
9252,06/18/2022 17:50:00,19.227,,
9253,06/18/2022 18:00:00,19.238,,
9254,06/18/2022 18:10:00,19.238,,
9255,06/18/2022 18:20:00,19.249,,
9256,06/18/2022 18:30:00,19.238,,
9257,06/18/2022 18:40:00,19.238,,
9258,06/18/2022 18:50:00,19.217,,
9259,06/18/2022 19:00:00,19.249,,
9260,06/18/2022 19:10:00,19.249,,
9261,06/18/2022 19:20:00,19.260,,
9262,06/18/2022 19:30:00,19.249,,
9263,06/18/2022 19:40:00,19.238,,
9264,06/18/2022 19:50:00,19.260,,
9265,06/18/2022 20:00:00,19.260,,
9266,06/18/2022 20:10:00,19.249,,
9267,06/18/2022 20:20:00,19.249,,
9268,06/18/2022 20:30:00,19.249,,
9269,06/18/2022 20:40:00,19.217,,
9270,06/18/2022 20:50:00,19.238,,
9271,06/18/2022 21:00:00,19.238,,
9272,06/18/2022 21:10:00,19.227,,
9273,06/18/2022 21:20:00,19.227,,
9274,06/18/2022 21:30:00,19.249,,
9275,06/18/2022 21:40:00,19.206,,
9276,06/18/2022 21:50:00,19.238,,
9277,06/18/2022 22:00:00,19.227,,
9278,06/18/2022 22:10:00,19.249,,
9279,06/18/2022 22:20:00,19.227,,
9280,06/18/2022 22:30:00,19.238,,
9281,06/18/2022 22:40:00,19.238,,
9282,06/18/2022 22:50:00,19.217,,
9283,06/18/2022 23:00:00,19.227,,
9284,06/18/2022 23:10:00,19.217,,
9285,06/18/2022 23:20:00,19.217,,
9286,06/18/2022 23:30:00,19.217,,
9287,06/18/2022 23:40:00,19.206,,
9288,06/18/2022 23:50:00,19.184,,
9289,06/19/2022 00:00:00,19.195,,
9290,06/19/2022 00:10:00,19.195,,
9291,06/19/2022 00:20:00,19.184,,
9292,06/19/2022 00:30:00,19.152,,
9293,06/19/2022 00:40:00,19.184,,
9294,06/19/2022 00:50:00,19.174,,
9295,06/19/2022 01:00:00,19.174,,
9296,06/19/2022 01:10:00,19.174,,
9297,06/19/2022 01:20:00,19.163,,
9298,06/19/2022 01:30:00,19.163,,
9299,06/19/2022 01:40:00,19.142,,
9300,06/19/2022 01:50:00,19.131,,
9301,06/19/2022 02:00:00,19.131,,
9302,06/19/2022 02:10:00,19.142,,
9303,06/19/2022 02:20:00,19.152,,
9304,06/19/2022 02:30:00,19.131,,
9305,06/19/2022 02:40:00,19.152,,
9306,06/19/2022 02:50:00,19.152,,
9307,06/19/2022 03:00:00,19.131,,
9308,06/19/2022 03:10:00,19.142,,
9309,06/19/2022 03:20:00,19.120,,
9310,06/19/2022 03:30:00,19.120,,
9311,06/19/2022 03:40:00,19.109,,
9312,06/19/2022 03:50:00,19.120,,
9313,06/19/2022 04:00:00,19.120,,
9314,06/19/2022 04:10:00,19.109,,
9315,06/19/2022 04:20:00,19.120,,
9316,06/19/2022 04:30:00,19.120,,
9317,06/19/2022 04:40:00,19.131,,
9318,06/19/2022 04:50:00,19.120,,
9319,06/19/2022 05:00:00,19.099,,
9320,06/19/2022 05:10:00,19.099,,
9321,06/19/2022 05:20:00,19.109,,
9322,06/19/2022 05:30:00,19.120,,
9323,06/19/2022 05:40:00,19.120,,
9324,06/19/2022 05:50:00,19.120,,
9325,06/19/2022 06:00:00,19.099,,
9326,06/19/2022 06:10:00,19.109,,
9327,06/19/2022 06:20:00,19.109,,
9328,06/19/2022 06:30:00,19.109,,
9329,06/19/2022 06:40:00,19.109,,
9330,06/19/2022 06:50:00,19.099,,
9331,06/19/2022 07:00:00,19.131,,
9332,06/19/2022 07:10:00,19.131,,
9333,06/19/2022 07:20:00,19.142,,
9334,06/19/2022 07:30:00,19.120,,
9335,06/19/2022 07:40:00,19.152,,
9336,06/19/2022 07:50:00,19.142,,
9337,06/19/2022 08:00:00,19.152,,
9338,06/19/2022 08:10:00,19.152,,
9339,06/19/2022 08:20:00,19.152,,
9340,06/19/2022 08:30:00,19.152,,
9341,06/19/2022 08:40:00,19.163,,
9342,06/19/2022 08:50:00,19.163,,
9343,06/19/2022 09:00:00,19.174,,
9344,06/19/2022 09:10:00,19.152,,
9345,06/19/2022 09:20:00,19.184,,
9346,06/19/2022 09:30:00,19.163,,
9347,06/19/2022 09:40:00,19.195,,
9348,06/19/2022 09:50:00,19.163,,
9349,06/19/2022 10:00:00,19.174,,
9350,06/19/2022 10:10:00,19.195,,
9351,06/19/2022 10:20:00,19.184,,
9352,06/19/2022 10:30:00,19.195,,
9353,06/19/2022 10:40:00,19.227,,
9354,06/19/2022 10:50:00,19.206,,
9355,06/19/2022 11:00:00,19.184,,
9356,06/19/2022 11:10:00,19.195,,
9357,06/19/2022 11:20:00,19.195,,
9358,06/19/2022 11:30:00,19.195,,
9359,06/19/2022 11:40:00,19.206,,
9360,06/19/2022 11:50:00,19.217,,
9361,06/19/2022 12:00:00,19.238,,
9362,06/19/2022 12:10:00,19.217,,
9363,06/19/2022 12:20:00,19.227,,
9364,06/19/2022 12:30:00,19.227,,
9365,06/19/2022 12:40:00,19.238,,
9366,06/19/2022 12:50:00,19.249,,
9367,06/19/2022 13:00:00,19.249,,
9368,06/19/2022 13:10:00,19.260,,
9369,06/19/2022 13:20:00,19.270,,
9370,06/19/2022 13:30:00,19.249,,
9371,06/19/2022 13:40:00,19.260,,
9372,06/19/2022 13:50:00,19.281,,
9373,06/19/2022 14:00:00,19.260,,
9374,06/19/2022 14:10:00,19.249,,
9375,06/19/2022 14:20:00,19.270,,
9376,06/19/2022 14:30:00,19.249,,
9377,06/19/2022 14:40:00,19.249,,
9378,06/19/2022 14:50:00,19.281,,
9379,06/19/2022 15:00:00,19.270,,
9380,06/19/2022 15:10:00,19.270,,
9381,06/19/2022 15:20:00,19.292,,
9382,06/19/2022 15:30:00,19.270,,
9383,06/19/2022 15:40:00,19.281,,
9384,06/19/2022 15:50:00,19.292,,
9385,06/19/2022 16:00:00,19.281,,
9386,06/19/2022 16:10:00,19.292,,
9387,06/19/2022 16:20:00,19.313,,
9388,06/19/2022 16:30:00,19.292,,
9389,06/19/2022 16:40:00,19.302,,
9390,06/19/2022 16:50:00,19.302,,
9391,06/19/2022 17:00:00,19.313,,
9392,06/19/2022 17:10:00,19.302,,
9393,06/19/2022 17:20:00,19.292,,
9394,06/19/2022 17:30:00,19.313,,
9395,06/19/2022 17:40:00,19.324,,
9396,06/19/2022 17:50:00,19.324,,
9397,06/19/2022 18:00:00,19.313,,
9398,06/19/2022 18:10:00,19.335,,
9399,06/19/2022 18:20:00,19.324,,
9400,06/19/2022 18:30:00,19.324,,
9401,06/19/2022 18:40:00,19.335,,
9402,06/19/2022 18:50:00,19.356,,
9403,06/19/2022 19:00:00,19.356,,
9404,06/19/2022 19:10:00,19.356,,
9405,06/19/2022 19:20:00,19.345,,
9406,06/19/2022 19:30:00,19.367,,
9407,06/19/2022 19:40:00,19.367,,
9408,06/19/2022 19:50:00,19.377,,
9409,06/19/2022 20:00:00,19.367,,
9410,06/19/2022 20:10:00,19.367,,
9411,06/19/2022 20:20:00,19.377,,
9412,06/19/2022 20:30:00,19.377,,
9413,06/19/2022 20:40:00,19.356,,
9414,06/19/2022 20:50:00,19.367,,
9415,06/19/2022 21:00:00,19.367,,
9416,06/19/2022 21:10:00,19.367,,
9417,06/19/2022 21:20:00,19.367,,
9418,06/19/2022 21:30:00,19.356,,
9419,06/19/2022 21:40:00,19.367,,
9420,06/19/2022 21:50:00,19.356,,
9421,06/19/2022 22:00:00,19.335,,
9422,06/19/2022 22:10:00,19.345,,
9423,06/19/2022 22:20:00,19.335,,
9424,06/19/2022 22:30:00,19.345,,
9425,06/19/2022 22:40:00,19.335,,
9426,06/19/2022 22:50:00,19.324,,
9427,06/19/2022 23:00:00,19.302,,
9428,06/19/2022 23:10:00,19.335,,
9429,06/19/2022 23:20:00,19.324,,
9430,06/19/2022 23:30:00,19.313,,
9431,06/19/2022 23:40:00,19.324,,
9432,06/19/2022 23:50:00,19.313,,
9433,06/20/2022 00:00:00,19.324,,
9434,06/20/2022 00:10:00,19.302,,
9435,06/20/2022 00:20:00,19.302,,
9436,06/20/2022 00:30:00,19.302,,
9437,06/20/2022 00:40:00,19.281,,
9438,06/20/2022 00:50:00,19.292,,
9439,06/20/2022 01:00:00,19.249,,
9440,06/20/2022 01:10:00,19.270,,
9441,06/20/2022 01:20:00,19.249,,
9442,06/20/2022 01:30:00,19.270,,
9443,06/20/2022 01:40:00,19.249,,
9444,06/20/2022 01:50:00,19.260,,
9445,06/20/2022 02:00:00,19.249,,
9446,06/20/2022 02:10:00,19.249,,
9447,06/20/2022 02:20:00,19.238,,
9448,06/20/2022 02:30:00,19.238,,
9449,06/20/2022 02:40:00,19.249,,
9450,06/20/2022 02:50:00,19.227,,
9451,06/20/2022 03:00:00,19.238,,
9452,06/20/2022 03:10:00,19.227,,
9453,06/20/2022 03:20:00,19.217,,
9454,06/20/2022 03:30:00,19.227,,
9455,06/20/2022 03:40:00,19.217,,
9456,06/20/2022 03:50:00,19.227,,
9457,06/20/2022 04:00:00,19.217,,
9458,06/20/2022 04:10:00,19.217,,
9459,06/20/2022 04:20:00,19.195,,
9460,06/20/2022 04:30:00,19.195,,
9461,06/20/2022 04:40:00,19.206,,
9462,06/20/2022 04:50:00,19.184,,
9463,06/20/2022 05:00:00,19.206,,
9464,06/20/2022 05:10:00,19.184,,
9465,06/20/2022 05:20:00,19.195,,
9466,06/20/2022 05:30:00,19.206,,
9467,06/20/2022 05:40:00,19.184,,
9468,06/20/2022 05:50:00,19.206,,
9469,06/20/2022 06:00:00,19.217,,
9470,06/20/2022 06:10:00,19.184,,
9471,06/20/2022 06:20:00,19.217,,
9472,06/20/2022 06:30:00,19.217,,
9473,06/20/2022 06:40:00,19.206,,
9474,06/20/2022 06:50:00,19.206,,
9475,06/20/2022 07:00:00,19.217,,
9476,06/20/2022 07:10:00,19.206,,
9477,06/20/2022 07:20:00,19.217,,
9478,06/20/2022 07:30:00,19.238,,
9479,06/20/2022 07:40:00,19.217,,
9480,06/20/2022 07:50:00,19.217,,
9481,06/20/2022 08:00:00,19.238,,
9482,06/20/2022 08:10:00,19.249,,
9483,06/20/2022 08:20:00,19.227,,
9484,06/20/2022 08:30:00,19.142,,
9485,06/20/2022 08:40:00,18.863,,
9486,06/20/2022 08:50:00,18.595,,
9487,06/20/2022 09:00:00,18.348,,
9488,06/20/2022 09:10:00,18.176,,
9489,06/20/2022 09:20:00,18.080,,
9490,06/20/2022 09:30:00,17.994,,
9491,06/20/2022 09:40:00,17.983,,
9492,06/20/2022 09:50:00,17.962,,
9493,06/20/2022 10:00:00,17.962,,
9494,06/20/2022 10:10:00,17.940,,
9495,06/20/2022 10:20:00,17.940,,
9496,06/20/2022 10:30:00,17.972,,
9497,06/20/2022 10:40:00,17.994,,
9498,06/20/2022 10:50:00,18.037,,
9499,06/20/2022 11:00:00,18.058,,
9500,06/20/2022 11:10:00,18.144,,
9501,06/20/2022 11:20:00,18.241,,
9502,06/20/2022 11:30:00,18.316,,
9503,06/20/2022 11:40:00,18.401,,
9504,06/20/2022 11:50:00,18.455,,
9505,06/20/2022 12:00:00,18.477,,
9506,06/20/2022 12:10:00,18.519,,
9507,06/20/2022 12:20:00,18.562,,
9508,06/20/2022 12:30:00,18.616,,
9509,06/20/2022 12:40:00,18.659,,
9510,06/20/2022 12:50:00,18.702,,
9511,06/20/2022 13:00:00,18.745,,
9512,06/20/2022 13:10:00,18.755,,
9513,06/20/2022 13:20:00,18.809,,
9514,06/20/2022 13:30:00,18.830,,
9515,06/20/2022 13:40:00,18.841,,
9516,06/20/2022 13:50:00,18.863,,
9517,06/20/2022 14:00:00,18.884,,
9518,06/20/2022 14:10:00,18.895,,
9519,06/20/2022 14:20:00,18.916,,
9520,06/20/2022 14:30:00,18.948,,
9521,06/20/2022 14:40:00,18.948,,
9522,06/20/2022 14:50:00,18.948,,
9523,06/20/2022 15:00:00,18.970,,
9524,06/20/2022 15:10:00,18.927,,
9525,06/20/2022 15:20:00,18.884,,
9526,06/20/2022 15:30:00,18.841,,
9527,06/20/2022 15:40:00,18.852,,
9528,06/20/2022 15:50:00,18.852,,
9529,06/20/2022 16:00:00,18.830,,
9530,06/20/2022 16:10:00,18.852,,
9531,06/20/2022 16:20:00,18.873,,
9532,06/20/2022 16:30:00,18.895,,
9533,06/20/2022 16:40:00,18.895,,
9534,06/20/2022 16:50:00,18.884,,
9535,06/20/2022 17:00:00,18.906,,
9536,06/20/2022 17:10:00,18.938,,
9537,06/20/2022 17:20:00,18.938,,
9538,06/20/2022 17:30:00,18.959,,
9539,06/20/2022 17:40:00,18.959,,
9540,06/20/2022 17:50:00,18.970,,
9541,06/20/2022 18:00:00,18.991,,
9542,06/20/2022 18:10:00,19.034,,
9543,06/20/2022 18:20:00,19.013,,
9544,06/20/2022 18:30:00,19.045,,
9545,06/20/2022 18:40:00,19.056,,
9546,06/20/2022 18:50:00,19.056,,
9547,06/20/2022 19:00:00,19.066,,
9548,06/20/2022 19:10:00,19.034,,
9549,06/20/2022 19:20:00,19.066,,
9550,06/20/2022 19:30:00,19.066,,
9551,06/20/2022 19:40:00,19.077,,
9552,06/20/2022 19:50:00,19.077,,
9553,06/20/2022 20:00:00,19.077,,
9554,06/20/2022 20:10:00,19.066,,
9555,06/20/2022 20:20:00,19.077,,
9556,06/20/2022 20:30:00,19.088,,
9557,06/20/2022 20:40:00,19.109,,
9558,06/20/2022 20:50:00,19.099,,
9559,06/20/2022 21:00:00,19.109,,
9560,06/20/2022 21:10:00,19.109,,
9561,06/20/2022 21:20:00,19.077,,
9562,06/20/2022 21:30:00,19.109,,
9563,06/20/2022 21:40:00,19.109,,
9564,06/20/2022 21:50:00,19.077,,
9565,06/20/2022 22:00:00,19.088,,
9566,06/20/2022 22:10:00,19.109,,
9567,06/20/2022 22:20:00,19.109,,
9568,06/20/2022 22:30:00,19.088,,
9569,06/20/2022 22:40:00,19.099,,
9570,06/20/2022 22:50:00,19.109,,
9571,06/20/2022 23:00:00,19.088,,
9572,06/20/2022 23:10:00,19.109,,
9573,06/20/2022 23:20:00,19.109,,
9574,06/20/2022 23:30:00,19.120,,
9575,06/20/2022 23:40:00,19.109,,
9576,06/20/2022 23:50:00,19.109,,
9577,06/21/2022 00:00:00,19.109,,
9578,06/21/2022 00:10:00,19.099,,
9579,06/21/2022 00:20:00,19.088,,
9580,06/21/2022 00:30:00,19.109,,
9581,06/21/2022 00:40:00,19.109,,
9582,06/21/2022 00:50:00,19.099,,
9583,06/21/2022 01:00:00,19.120,,
9584,06/21/2022 01:10:00,19.099,,
9585,06/21/2022 01:20:00,19.109,,
9586,06/21/2022 01:30:00,19.088,,
9587,06/21/2022 01:40:00,19.088,,
9588,06/21/2022 01:50:00,19.099,,
9589,06/21/2022 02:00:00,19.088,,
9590,06/21/2022 02:10:00,19.099,,
9591,06/21/2022 02:20:00,19.109,,
9592,06/21/2022 02:30:00,19.077,,
9593,06/21/2022 02:40:00,19.088,,
9594,06/21/2022 02:50:00,19.066,,
9595,06/21/2022 03:00:00,19.088,,
9596,06/21/2022 03:10:00,19.099,,
9597,06/21/2022 03:20:00,19.077,,
9598,06/21/2022 03:30:00,19.077,,
9599,06/21/2022 03:40:00,19.066,,
9600,06/21/2022 03:50:00,19.066,,
9601,06/21/2022 04:00:00,19.077,,
9602,06/21/2022 04:10:00,19.066,,
9603,06/21/2022 04:20:00,19.066,,
9604,06/21/2022 04:30:00,19.056,,
9605,06/21/2022 04:40:00,19.066,,
9606,06/21/2022 04:50:00,19.056,,
9607,06/21/2022 05:00:00,19.066,,
9608,06/21/2022 05:10:00,19.066,,
9609,06/21/2022 05:20:00,19.077,,
9610,06/21/2022 05:30:00,19.056,,
9611,06/21/2022 05:40:00,19.045,,
9612,06/21/2022 05:50:00,19.066,,
9613,06/21/2022 06:00:00,19.056,,
9614,06/21/2022 06:10:00,19.066,,
9615,06/21/2022 06:20:00,19.066,,
9616,06/21/2022 06:30:00,19.066,,
9617,06/21/2022 06:40:00,19.077,,
9618,06/21/2022 06:50:00,19.066,,
9619,06/21/2022 07:00:00,19.077,,
9620,06/21/2022 07:10:00,19.066,,
9621,06/21/2022 07:20:00,19.088,,
9622,06/21/2022 07:30:00,19.109,,
9623,06/21/2022 07:40:00,19.109,,
9624,06/21/2022 07:50:00,19.099,,
9625,06/21/2022 08:00:00,19.099,,
9626,06/21/2022 08:10:00,18.884,,
9627,06/21/2022 08:20:00,18.702,,
9628,06/21/2022 08:30:00,18.584,,
9629,06/21/2022 08:40:00,18.477,,
9630,06/21/2022 08:50:00,18.412,,
9631,06/21/2022 09:00:00,18.326,,
9632,06/21/2022 09:10:00,18.294,,
9633,06/21/2022 09:20:00,18.230,,
9634,06/21/2022 09:30:00,18.198,,
9635,06/21/2022 09:40:00,18.144,,
9636,06/21/2022 09:50:00,18.080,,
9637,06/21/2022 10:00:00,18.037,,
9638,06/21/2022 10:10:00,18.069,,
9639,06/21/2022 10:20:00,18.101,,
9640,06/21/2022 10:30:00,18.176,,
9641,06/21/2022 10:40:00,18.166,,
9642,06/21/2022 10:50:00,18.187,,
9643,06/21/2022 11:00:00,18.187,,
9644,06/21/2022 11:10:00,18.187,,
9645,06/21/2022 11:20:00,18.230,,
9646,06/21/2022 11:30:00,18.262,,
9647,06/21/2022 11:40:00,18.326,,
9648,06/21/2022 11:50:00,18.359,,
9649,06/21/2022 12:00:00,18.391,,
9650,06/21/2022 12:10:00,18.305,,
9651,06/21/2022 12:20:00,18.337,,
9652,06/21/2022 12:30:00,18.401,,
9653,06/21/2022 12:40:00,18.477,,
9654,06/21/2022 12:50:00,18.530,,
9655,06/21/2022 13:00:00,18.584,,
9656,06/21/2022 13:10:00,18.627,,
9657,06/21/2022 13:20:00,18.637,,
9658,06/21/2022 13:30:00,18.616,,
9659,06/21/2022 13:40:00,18.616,,
9660,06/21/2022 13:50:00,18.605,,
9661,06/21/2022 14:00:00,18.552,,
9662,06/21/2022 14:10:00,18.519,,
9663,06/21/2022 14:20:00,18.466,,
9664,06/21/2022 14:30:00,18.380,,
9665,06/21/2022 14:40:00,18.305,,
9666,06/21/2022 14:50:00,18.241,,
9667,06/21/2022 15:00:00,18.219,,
9668,06/21/2022 15:10:00,18.176,,
9669,06/21/2022 15:20:00,18.198,,
9670,06/21/2022 15:30:00,18.176,,
9671,06/21/2022 15:40:00,18.176,,
9672,06/21/2022 15:50:00,18.155,,
9673,06/21/2022 16:00:00,18.123,,
9674,06/21/2022 16:10:00,18.144,,
9675,06/21/2022 16:20:00,18.241,,
9676,06/21/2022 16:30:00,18.294,,
9677,06/21/2022 16:40:00,18.369,,
9678,06/21/2022 16:50:00,18.423,,
9679,06/21/2022 17:00:00,18.477,,
9680,06/21/2022 17:10:00,18.477,,
9681,06/21/2022 17:20:00,18.519,,
9682,06/21/2022 17:30:00,18.562,,
9683,06/21/2022 17:40:00,18.573,,
9684,06/21/2022 17:50:00,18.627,,
9685,06/21/2022 18:00:00,18.659,,
9686,06/21/2022 18:10:00,18.670,,
9687,06/21/2022 18:20:00,18.670,,
9688,06/21/2022 18:30:00,18.691,,
9689,06/21/2022 18:40:00,18.713,,
9690,06/21/2022 18:50:00,18.723,,
9691,06/21/2022 19:00:00,18.723,,
9692,06/21/2022 19:10:00,18.734,,
9693,06/21/2022 19:20:00,18.723,,
9694,06/21/2022 19:30:00,18.734,,
9695,06/21/2022 19:40:00,18.734,,
9696,06/21/2022 19:50:00,18.745,,
9697,06/21/2022 20:00:00,18.734,,
9698,06/21/2022 20:10:00,18.745,,
9699,06/21/2022 20:20:00,18.745,,
9700,06/21/2022 20:30:00,18.745,,
9701,06/21/2022 20:40:00,18.755,,
9702,06/21/2022 20:50:00,18.755,,
9703,06/21/2022 21:00:00,18.766,,
9704,06/21/2022 21:10:00,18.766,,
9705,06/21/2022 21:20:00,18.809,,
9706,06/21/2022 21:30:00,18.809,,
9707,06/21/2022 21:40:00,18.820,,
9708,06/21/2022 21:50:00,18.830,,
9709,06/21/2022 22:00:00,18.841,,
9710,06/21/2022 22:10:00,18.873,,
9711,06/21/2022 22:20:00,18.884,,
9712,06/21/2022 22:30:00,18.873,,
9713,06/21/2022 22:40:00,18.906,,
9714,06/21/2022 22:50:00,18.895,,
9715,06/21/2022 23:00:00,18.916,,
9716,06/21/2022 23:10:00,18.895,,
9717,06/21/2022 23:20:00,18.906,,
9718,06/21/2022 23:30:00,18.916,,
9719,06/21/2022 23:40:00,18.927,,
9720,06/21/2022 23:50:00,18.916,,
9721,06/22/2022 00:00:00,18.916,,
9722,06/22/2022 00:10:00,18.916,,
9723,06/22/2022 00:20:00,18.938,,
9724,06/22/2022 00:30:00,18.938,,
9725,06/22/2022 00:40:00,18.916,,
9726,06/22/2022 00:50:00,18.948,,
9727,06/22/2022 01:00:00,18.948,,
9728,06/22/2022 01:10:00,18.938,,
9729,06/22/2022 01:20:00,18.959,,
9730,06/22/2022 01:30:00,18.970,,
9731,06/22/2022 01:40:00,18.948,,
9732,06/22/2022 01:50:00,18.959,,
9733,06/22/2022 02:00:00,18.948,,
9734,06/22/2022 02:10:00,18.959,,
9735,06/22/2022 02:20:00,18.948,,
9736,06/22/2022 02:30:00,18.959,,
9737,06/22/2022 02:40:00,18.948,,
9738,06/22/2022 02:50:00,18.970,,
9739,06/22/2022 03:00:00,18.959,,
9740,06/22/2022 03:10:00,18.948,,
9741,06/22/2022 03:20:00,18.948,,
9742,06/22/2022 03:30:00,18.970,,
9743,06/22/2022 03:40:00,18.981,,
